,property_type,operation_type,created_on,lat,lon,l2,bathrooms,price,surface,rooms_bedrooms,month,year
277642,Apartamento,Venta,2021-01-22,2.445,-76.622,Cauca,2.0,150000000.0,,3.0,1,2021
277645,Apartamento,Venta,2021-01-22,2.466,-76.589,Cauca,2.0,235000000.0,,3.0,1,2021
277649,Apartamento,Venta,2021-01-22,2.481,-76.573,Cauca,2.0,160000000.0,,3.0,1,2021
277650,Apartamento,Venta,2021-01-22,2.448,-76.606,Cauca,2.0,295050000.0,,3.0,1,2021
277656,Apartamento,Venta,2021-01-22,2.467,-76.591,Cauca,2.0,197160000.0,,2.0,1,2021
277661,Apartamento,Venta,2021-01-22,2.468,-76.589,Cauca,2.0,210000000.0,,3.0,1,2021
277662,Apartamento,Venta,2021-01-22,2.4348575323,-76.5997961521,Cauca,2.0,132900000.0,,3.0,1,2021
277669,Apartamento,Venta,2021-01-22,2.465,-76.591,Cauca,2.0,155000000.0,,2.0,1,2021
277676,Apartamento,Venta,2021-01-22,2.465,-76.59,Cauca,2.0,220000000.0,,3.0,1,2021
277683,Apartamento,Venta,2021-01-22,2.465,-76.591,Cauca,2.0,180000000.0,,2.0,1,2021
277687,Apartamento,Venta,2021-01-22,2.468,-76.595,Cauca,2.0,269000000.0,,3.0,1,2021
277690,Apartamento,Venta,2021-01-22,2.435,-76.598,Cauca,2.0,132000000.0,,2.0,1,2021
277693,Apartamento,Venta,2021-01-22,2.481,-76.574,Cauca,2.0,215000000.0,,3.0,1,2021
277716,Apartamento,Venta,2021-01-22,6.149,-75.379,Antioquia,2.0,280000000.0,,3.0,1,2021
277717,Apartamento,Venta,2021-01-22,6.156,-75.612,Antioquia,2.0,320000000.0,,3.0,1,2021
277721,Apartamento,Venta,2021-01-22,6.15,-75.616,Antioquia,2.0,260000000.0,,3.0,1,2021
277722,Apartamento,Venta,2021-01-22,6.15,-75.616,Antioquia,2.0,240000000.0,,2.0,1,2021
277724,Apartamento,Venta,2021-01-22,6.1515904,-75.6116041,Antioquia,2.0,268000000.0,,2.0,1,2021
277727,Apartamento,Venta,2021-01-22,6.15,-75.616,Antioquia,2.0,330000000.0,,3.0,1,2021
277729,Apartamento,Venta,2021-01-22,6.1455264,-75.6119346,Antioquia,2.0,131000000.0,,2.0,1,2021
277795,Apartamento,Venta,2021-01-22,10.417,-75.533,Bolívar,2.0,280000000.0,,3.0,1,2021
277796,Apartamento,Venta,2021-01-22,10.4376761463,-75.5171227455,Bolívar,2.0,180000000.0,,2.0,1,2021
277807,Casa,Venta,2021-01-22,5.076,-75.526,Caldas,2.0,280000000.0,,3.0,1,2021
277808,Casa,Venta,2021-01-22,5.029,-75.462,Caldas,2.0,200000000.0,,3.0,1,2021
277812,Casa,Venta,2021-01-22,5.067,-75.487,Caldas,2.0,255000000.0,,4.0,1,2021
277814,Casa,Venta,2021-01-22,5.061,-75.473,Caldas,2.0,320000000.0,,5.0,1,2021
277818,Casa,Venta,2021-01-22,5.068,-75.501,Caldas,2.0,320000000.0,,5.0,1,2021
277823,Apartamento,Venta,2021-01-22,5.076,-75.526,Caldas,2.0,225000000.0,,3.0,1,2021
277828,Casa,Venta,2021-01-22,5.091,-75.512,Caldas,2.0,140000000.0,,3.0,1,2021
277832,Apartamento,Venta,2021-01-22,5.068,-75.517,Caldas,2.0,155000000.0,,2.0,1,2021
277833,Casa,Venta,2021-01-22,5.071,-75.499,Caldas,2.0,165000000.0,,3.0,1,2021
277837,Apartamento,Venta,2021-01-22,5.05,-75.482,Caldas,2.0,230000000.0,,3.0,1,2021
277840,Casa,Venta,2021-01-22,5.029,-75.462,Caldas,2.0,215000000.0,,5.0,1,2021
277843,Apartamento,Venta,2021-01-22,5.059,-75.498,Caldas,2.0,200000000.0,,3.0,1,2021
277847,Apartamento,Venta,2021-01-22,5.076,-75.526,Caldas,2.0,180000000.0,,2.0,1,2021
277849,Casa,Venta,2021-01-22,5.067,-75.487,Caldas,2.0,215000000.0,,4.0,1,2021
277853,Casa,Venta,2021-01-22,5.071,-75.499,Caldas,2.0,180000000.0,,5.0,1,2021
277855,Casa,Venta,2021-01-22,5.085,-75.527,Caldas,2.0,295000000.0,,3.0,1,2021
277859,Casa,Venta,2021-01-22,5.061,-75.473,Caldas,2.0,220000000.0,,4.0,1,2021
277862,Apartamento,Venta,2021-01-22,5.061,-75.473,Caldas,2.0,170000000.0,,3.0,1,2021
277863,Apartamento,Venta,2021-01-22,5.05,-75.482,Caldas,2.0,248000000.0,,3.0,1,2021
277866,Apartamento,Venta,2021-01-22,5.061,-75.473,Caldas,2.0,185000000.0,,3.0,1,2021
277870,Apartamento,Venta,2021-01-22,5.0623726,-75.4951388,Caldas,2.0,240000000.0,,3.0,1,2021
277872,Apartamento,Venta,2021-01-22,5.085,-75.527,Caldas,2.0,170000000.0,,3.0,1,2021
277874,Apartamento,Venta,2021-01-22,5.085,-75.527,Caldas,2.0,170000000.0,,3.0,1,2021
277878,Apartamento,Venta,2021-01-22,5.0760743,-75.5239279,Caldas,2.0,260000000.0,,2.0,1,2021
277879,Apartamento,Venta,2021-01-22,5.0507064,-75.4841083,Caldas,2.0,385000000.0,,3.0,1,2021
277880,Apartamento,Venta,2021-01-22,5.0653688,-75.5130777,Caldas,2.0,270000000.0,,3.0,1,2021
277883,Apartamento,Venta,2021-01-22,5.054,-75.488,Caldas,2.0,350000000.0,,3.0,1,2021
277888,Apartamento,Venta,2021-01-22,5.0845748,-75.5270411,Caldas,2.0,200000000.0,,3.0,1,2021
277891,Apartamento,Venta,2021-01-22,5.068,-75.517,Caldas,2.0,140000000.0,,2.0,1,2021
277913,Apartamento,Venta,2021-01-22,5.0379478,-75.4731127,Caldas,2.0,300000000.0,,3.0,1,2021
277915,Apartamento,Venta,2021-01-22,5.045,-75.482,Caldas,2.0,240000000.0,,3.0,1,2021
277916,Apartamento,Venta,2021-01-22,5.067,-75.506,Caldas,2.0,195000000.0,,2.0,1,2021
277937,Apartamento,Venta,2021-01-22,6.199,-75.572,Antioquia,2.0,690000000.0,,3.0,1,2021
277961,Apartamento,Venta,2021-01-22,6.205,-75.594,Antioquia,2.0,250000000.0,,3.0,1,2021
278007,Apartamento,Venta,2021-01-22,6.1956194,-75.5655157,Antioquia,2.0,365000000.0,,1.0,1,2021
278023,Apartamento,Venta,2021-01-22,6.2644554,-75.6032176,Antioquia,2.0,340000000.0,,3.0,1,2021
278026,Apartamento,Venta,2021-01-22,6.2178165,-75.5698267,Antioquia,2.0,440000000.0,,3.0,1,2021
278174,Apartamento,Venta,2021-01-22,6.2032769,-75.6043984,Antioquia,2.0,210000000.0,,3.0,1,2021
278394,Apartamento,Venta,2021-01-22,6.219,-75.568,Antioquia,2.0,550000000.0,,2.0,1,2021
278419,Apartamento,Venta,2021-01-22,6.193141,-75.5630082,Antioquia,2.0,350000000.0,,1.0,1,2021
278427,Apartamento,Venta,2021-01-22,6.3139668,-75.5635751,Antioquia,2.0,245000000.0,,3.0,1,2021
278433,Apartamento,Venta,2021-01-22,6.232,-75.6,Antioquia,2.0,280000000.0,,3.0,1,2021
278459,Casa,Venta,2021-01-22,6.3350119,-75.5345846,Antioquia,2.0,150000000.0,,2.0,1,2021
278464,Casa,Venta,2021-01-22,7.833199,-72.504392,Norte de Santander,2.0,190000000.0,,4.0,1,2021
278471,Apartamento,Venta,2021-01-22,4.6395037,-74.1401447,Cundinamarca,2.0,265000000.0,,3.0,1,2021
278476,Apartamento,Venta,2021-01-22,4.698,-74.043,Cundinamarca,2.0,800000000.0,,3.0,1,2021
278483,Apartamento,Venta,2021-01-22,4.707,-74.029,Cundinamarca,2.0,570000000.0,,3.0,1,2021
278486,Apartamento,Venta,2021-01-22,4.6459464,-74.1354727,Cundinamarca,2.0,198500000.0,,2.0,1,2021
278493,Apartamento,Venta,2021-01-22,4.692,-74.042,Cundinamarca,2.0,490000000.0,,2.0,1,2021
278497,Apartamento,Venta,2021-01-22,4.7248663,-74.0301607,Cundinamarca,2.0,350000000.0,,2.0,1,2021
278498,Apartamento,Venta,2021-01-22,4.6955853476,-74.0612578174,Cundinamarca,2.0,475000000.0,,3.0,1,2021
278503,Apartamento,Venta,2021-01-22,4.6218388,-74.0843543,Cundinamarca,2.0,330000000.0,,3.0,1,2021
278509,Apartamento,Venta,2021-01-22,4.6555297,-74.1288752,Cundinamarca,2.0,465000000.0,,3.0,1,2021
278511,Apartamento,Venta,2021-01-22,4.691,-74.047,Cundinamarca,2.0,440000000.0,,2.0,1,2021
278552,Apartamento,Venta,2021-01-22,4.6965397,-74.0333407,Cundinamarca,2.0,647000000.0,,2.0,1,2021
278596,Apartamento,Venta,2021-01-22,4.698,-74.051,Cundinamarca,2.0,340000000.0,,1.0,1,2021
278633,Apartamento,Venta,2021-01-22,4.6786288,-74.0438823,Cundinamarca,2.0,670000000.0,,1.0,1,2021
278684,Apartamento,Venta,2021-01-22,7.0959267,-73.1069298,Santander,2.0,460000000.0,,4.0,1,2021
278690,Apartamento,Venta,2021-01-22,7.082,-73.122,Santander,2.0,215000000.0,,3.0,1,2021
278692,Apartamento,Venta,2021-01-22,7.1145009,-73.1187327,Santander,2.0,215000000.0,,2.0,1,2021
278693,Apartamento,Venta,2021-01-22,7.1145009,-73.1187327,Santander,2.0,155000000.0,,2.0,1,2021
278713,Apartamento,Venta,2021-01-22,7.115,-73.117,Santander,2.0,245000000.0,,3.0,1,2021
278766,Apartamento,Venta,2021-01-22,6.9730402,-73.0554127,Santander,2.0,120000000.0,,3.0,1,2021
278794,Apartamento,Venta,2021-01-22,11.0031109,-74.8346296,Atlántico,2.0,175000000.0,,3.0,1,2021
278795,Casa,Venta,2021-01-22,10.9687338,-74.7929515,Atlántico,2.0,241741500.0,,4.0,1,2021
278802,Casa,Venta,2021-01-22,10.980809,-74.8009955,Atlántico,2.0,250000000.0,,4.0,1,2021
278805,Apartamento,Venta,2021-01-22,11.0031109,-74.8346296,Atlántico,2.0,175000000.0,,3.0,1,2021
278806,Apartamento,Venta,2021-01-22,11.0031109,-74.8346296,Atlántico,2.0,256645200.0,,3.0,1,2021
278810,Apartamento,Venta,2021-01-22,10.966,-74.798,Atlántico,2.0,192000000.0,,3.0,1,2021
278811,Apartamento,Venta,2021-01-22,10.989,-74.813,Atlántico,2.0,235000000.0,,2.0,1,2021
278813,Apartamento,Venta,2021-01-22,11.021,-74.813,Atlántico,2.0,180000000.0,,3.0,1,2021
278819,Apartamento,Venta,2021-01-22,11.021,-74.816,Atlántico,2.0,230000000.0,,3.0,1,2021
278820,Apartamento,Venta,2021-01-22,11.021,-74.818,Atlántico,2.0,270000000.0,,3.0,1,2021
278823,Casa,Venta,2021-01-22,10.944,-74.779,Atlántico,2.0,260000000.0,,6.0,1,2021
278830,Apartamento,Venta,2021-01-22,10.966,-74.797,Atlántico,2.0,192000000.0,,3.0,1,2021
278831,Apartamento,Venta,2021-01-22,11.021,-74.816,Atlántico,2.0,232000000.0,,3.0,1,2021
278874,Casa,Venta,2021-01-22,11.001004,-74.950761,Atlántico,2.0,483273743.0,,4.0,1,2021
278879,Casa,Venta,2021-01-22,4.8279604054,-75.6889772415,Risaralda,3.0,310000000.0,,3.0,1,2021
278882,Casa,Venta,2021-01-22,6.535,-75.916,Antioquia,3.0,550000000.0,,5.0,1,2021
278997,Casa,Venta,2021-01-22,4.636570379,-74.4606049931,Cundinamarca,3.0,750000000.0,,4.0,1,2021
278998,Casa,Venta,2021-01-22,3.533,-76.299,Valle del Cauca,3.0,168000000.0,,5.0,1,2021
278999,Casa,Venta,2021-01-22,3.533,-76.299,Valle del Cauca,3.0,280000000.0,,3.0,1,2021
279003,Casa,Venta,2021-01-22,3.533,-76.299,Valle del Cauca,3.0,495000000.0,,3.0,1,2021
279006,Casa,Venta,2021-01-22,3.533,-76.299,Valle del Cauca,3.0,245000000.0,,5.0,1,2021
279009,Casa,Venta,2021-01-22,3.533,-76.299,Valle del Cauca,3.0,360000000.0,,3.0,1,2021
279011,Casa,Venta,2021-01-22,3.533,-76.299,Valle del Cauca,3.0,225000000.0,,3.0,1,2021
279015,Casa,Venta,2021-01-22,3.533,-76.299,Valle del Cauca,3.0,160000000.0,,3.0,1,2021
279017,Casa,Venta,2021-01-22,3.533,-76.299,Valle del Cauca,3.0,175000000.0,,3.0,1,2021
279021,Casa,Venta,2021-01-22,3.533,-76.299,Valle del Cauca,3.0,260000000.0,,3.0,1,2021
279023,Casa,Venta,2021-01-22,3.533,-76.299,Valle del Cauca,3.0,270000000.0,,7.0,1,2021
279028,Casa,Venta,2021-01-22,3.533,-76.299,Valle del Cauca,3.0,298000000.0,,3.0,1,2021
279029,Casa,Venta,2021-01-22,3.533,-76.299,Valle del Cauca,3.0,198000000.0,,3.0,1,2021
279033,Casa,Venta,2021-01-22,3.533,-76.299,Valle del Cauca,3.0,210000000.0,,3.0,1,2021
279036,Casa,Venta,2021-01-22,3.533,-76.299,Valle del Cauca,3.0,148000000.0,,3.0,1,2021
279039,Casa,Venta,2021-01-22,3.533,-76.299,Valle del Cauca,3.0,195000000.0,,3.0,1,2021
279040,Casa,Venta,2021-01-22,3.533,-76.299,Valle del Cauca,3.0,190000000.0,,3.0,1,2021
279044,Casa,Venta,2021-01-22,3.533,-76.299,Valle del Cauca,3.0,480000000.0,,5.0,1,2021
279046,Casa,Venta,2021-01-22,3.533,-76.299,Valle del Cauca,3.0,235000000.0,,3.0,1,2021
279053,Casa,Venta,2021-01-22,3.533,-76.299,Valle del Cauca,3.0,135000000.0,,3.0,1,2021
279054,Casa,Venta,2021-01-22,3.533,-76.299,Valle del Cauca,3.0,275000000.0,,3.0,1,2021
279083,Casa,Venta,2021-01-22,6.161,-75.594,Antioquia,3.0,350000000.0,,4.0,1,2021
279098,Casa,Venta,2021-01-22,6.157,-75.593,Antioquia,3.0,800000000.0,,4.0,1,2021
279148,Casa,Venta,2021-01-22,2.483,-76.575,Cauca,3.0,240000000.0,,3.0,1,2021
279158,Casa,Venta,2021-01-22,2.488,-76.589,Cauca,3.0,250000000.0,,3.0,1,2021
279162,Casa,Venta,2021-01-22,2.452,-76.588,Cauca,3.0,128800000.0,,2.0,1,2021
279169,Casa,Venta,2021-01-22,2.474,-76.557,Cauca,3.0,160000000.0,,4.0,1,2021
279171,Casa,Venta,2021-01-22,2.496,-76.57,Cauca,3.0,195000000.0,,3.0,1,2021
279195,Apartamento,Venta,2021-01-22,10.417,-75.533,Bolívar,3.0,298000000.0,,4.0,1,2021
279204,Casa,Venta,2021-01-22,5.029,-75.462,Caldas,3.0,250000000.0,,6.0,1,2021
279209,Casa,Venta,2021-01-22,5.06,-75.503,Caldas,3.0,320000000.0,,4.0,1,2021
279213,Casa,Venta,2021-01-22,5.071,-75.499,Caldas,3.0,320000000.0,,3.0,1,2021
279219,Casa,Venta,2021-01-22,5.068,-75.517,Caldas,3.0,230000000.0,,7.0,1,2021
279267,Apartamento,Venta,2021-01-22,6.2121194,-75.5663442,Antioquia,3.0,610000000.0,,2.0,1,2021
279312,Apartamento,Venta,2021-01-22,6.2665252,-75.5913365,Antioquia,3.0,460000000.0,,3.0,1,2021
279314,Apartamento,Venta,2021-01-22,6.209,-75.568,Antioquia,3.0,470000000.0,,3.0,1,2021
279361,Casa,Venta,2021-01-22,6.232,-75.6,Antioquia,3.0,800000000.0,,5.0,1,2021
279367,Casa,Venta,2021-01-22,6.232,-75.6,Antioquia,3.0,990000000.0,,5.0,1,2021
279391,Apartamento,Venta,2021-01-22,4.7,-74.048,Cundinamarca,3.0,1500000000.0,,3.0,1,2021
279393,Apartamento,Venta,2021-01-22,4.7299553,-74.0367873,Cundinamarca,3.0,290000000.0,,3.0,1,2021
279394,Casa,Venta,2021-01-22,4.6347775,-74.1629931,Cundinamarca,3.0,870000000.0,,6.0,1,2021
279397,Apartamento,Venta,2021-01-22,4.6688847,-74.0409594,Cundinamarca,3.0,1650000000.0,,2.0,1,2021
279400,Casa,Venta,2021-01-22,4.721,-74.066,Cundinamarca,3.0,580000000.0,,3.0,1,2021
279403,Apartamento,Venta,2021-01-22,4.692,-74.049,Cundinamarca,3.0,935000000.0,,4.0,1,2021
279540,Casa,Venta,2021-01-22,10.96,-74.793,Atlántico,3.0,320000000.0,,5.0,1,2021
279544,Casa,Venta,2021-01-22,11.008,-74.8,Atlántico,3.0,320000000.0,,3.0,1,2021
279545,Casa,Venta,2021-01-22,10.985,-74.801,Atlántico,3.0,395000000.0,,4.0,1,2021
279546,Apartamento,Venta,2021-01-22,11.0,-74.822,Atlántico,3.0,320000000.0,,3.0,1,2021
279547,Casa,Venta,2021-01-22,11.01,-74.837,Atlántico,3.0,440000000.0,,4.0,1,2021
279549,Apartamento,Venta,2021-01-22,11.0,-74.832,Atlántico,3.0,220000000.0,,3.0,1,2021
279565,Casa,Venta,2021-01-22,6.454,-75.73,Antioquia,3.0,280000000.0,,4.0,1,2021
279567,Casa,Venta,2021-01-22,4.144293,-73.585164,Meta,3.0,150000000.0,,4.0,1,2021
279594,Apartamento,Venta,2021-01-22,3.3496517,-76.5482383,Valle del Cauca,4.0,980000000.0,,3.0,1,2021
279606,Casa,Venta,2021-01-22,6.16,-75.628,Antioquia,4.0,920000000.0,,4.0,1,2021
279633,Casa,Venta,2021-01-22,4.4471716788,-75.1897842884,Tolima,4.0,500000000.0,,4.0,1,2021
279637,Casa,Venta,2021-01-22,3.533,-76.299,Valle del Cauca,4.0,210000000.0,,5.0,1,2021
279638,Casa,Venta,2021-01-22,3.533,-76.299,Valle del Cauca,4.0,850000000.0,,4.0,1,2021
279641,Casa,Venta,2021-01-22,3.533,-76.299,Valle del Cauca,4.0,310000000.0,,4.0,1,2021
279667,Apartamento,Venta,2021-01-22,6.177,-75.571,Antioquia,4.0,680000000.0,,3.0,1,2021
279700,Casa,Venta,2021-01-22,2.468,-76.594,Cauca,4.0,450000000.0,,5.0,1,2021
279702,Casa,Venta,2021-01-22,2.479,-76.582,Cauca,4.0,350000000.0,,4.0,1,2021
279706,Casa,Venta,2021-01-22,2.462,-76.585,Cauca,4.0,470000000.0,,4.0,1,2021
279712,Casa,Venta,2021-01-22,2.477,-76.562,Cauca,4.0,165000000.0,,7.0,1,2021
279718,Casa,Venta,2021-01-22,2.482,-76.587,Cauca,4.0,750000000.0,,4.0,1,2021
279719,Casa,Venta,2021-01-22,2.462,-76.599,Cauca,4.0,485000000.0,,4.0,1,2021
279727,Casa,Venta,2021-01-22,4.414,-74.402,Cundinamarca,4.0,970000000.0,,4.0,1,2021
279728,Casa,Venta,2021-01-22,4.7478743051,-73.9533472971,Cundinamarca,4.0,1775704000.0,,4.0,1,2021
279731,Casa,Venta,2021-01-22,5.0595154,-75.4879219,Caldas,4.0,520000000.0,,4.0,1,2021
279734,Casa,Venta,2021-01-22,6.221,-75.607,Antioquia,4.0,560000000.0,,5.0,1,2021
279753,Apartamento,Venta,2021-01-22,6.246,-75.586,Antioquia,4.0,790000000.0,,3.0,1,2021
279793,Apartamento,Venta,2021-01-22,6.247,-75.559,Antioquia,4.0,400000000.0,,5.0,1,2021
279823,Apartamento,Venta,2021-01-22,4.643022,-74.0800686,Cundinamarca,4.0,565000000.0,,2.0,1,2021
279850,Casa,Venta,2021-01-22,4.729,-74.081,Cundinamarca,4.0,710000000.0,,3.0,1,2021
279863,Casa,Venta,2021-01-22,10.998,-74.825,Atlántico,4.0,690000000.0,,6.0,1,2021
279869,Casa,Venta,2021-01-22,10.96,-74.799,Atlántico,4.0,490000000.0,,8.0,1,2021
279873,Casa,Venta,2021-01-22,10.999,-74.812,Atlántico,4.0,590000000.0,,4.0,1,2021
279881,Apartamento,Venta,2021-01-22,7.056,-73.086,Santander,4.0,1500000000.0,,5.0,1,2021
279887,Casa,Venta,2021-01-22,6.454,-75.73,Antioquia,4.0,360000000.0,,5.0,1,2021
279894,Casa,Venta,2021-01-22,6.454,-75.73,Antioquia,4.0,360000000.0,,4.0,1,2021
279897,Casa,Venta,2021-01-22,6.454,-75.73,Antioquia,4.0,1200000000.0,,4.0,1,2021
279969,Casa,Venta,2021-01-22,5.061,-75.473,Caldas,5.0,400000000.0,,8.0,1,2021
280003,Apartamento,Venta,2021-01-22,6.209,-75.568,Antioquia,5.0,1950000000.0,,4.0,1,2021
280004,Apartamento,Venta,2021-01-22,6.219,-75.568,Antioquia,5.0,980000000.0,,4.0,1,2021
280027,Apartamento,Venta,2021-01-22,4.6725912,-74.0538795,Cundinamarca,5.0,990000000.0,,3.0,1,2021
280040,Casa,Venta,2021-01-22,7.06,-73.096,Santander,5.0,430000000.0,,7.0,1,2021
280073,Apartamento,Venta,2021-01-22,6.2134456,-75.5657113,Antioquia,6.0,1150000000.0,,5.0,1,2021
280082,Casa,Venta,2021-01-22,4.691,-74.044,Cundinamarca,6.0,1850000000.0,,6.0,1,2021
280179,Apartamento,Venta,2021-01-22,4.863,-74.049,Cundinamarca,1.0,238000000.0,60.0,1.0,1,2021
280181,Casa,Venta,2021-01-22,4.536,-75.667,Quindío,1.0,390000000.0,229.0,1.0,1,2021
280182,Apartamento,Venta,2021-01-22,4.912,-74.03,Cundinamarca,1.0,238000000.0,57.0,1.0,1,2021
280190,Apartamento,Venta,2021-01-22,4.697107,-74.106616,Cundinamarca,1.0,198000000.0,,1.0,1,2021
280191,Apartamento,Venta,2021-01-22,4.71855,-74.07749,Cundinamarca,1.0,205000000.0,,1.0,1,2021
280195,Apartamento,Venta,2021-01-22,4.705943,-74.058297,Cundinamarca,1.0,230000000.0,,1.0,1,2021
280198,Apartamento,Venta,2021-01-22,4.626919,-74.068467,Cundinamarca,1.0,225000000.0,,1.0,1,2021
280199,Apartamento,Venta,2021-01-22,4.638619,-74.122811,Cundinamarca,1.0,253780800.0,,1.0,1,2021
280209,Apartamento,Venta,2021-01-22,4.653842,-74.122097,Cundinamarca,1.0,240108000.0,,1.0,1,2021
280211,Apartamento,Venta,2021-01-22,4.72,-74.048,Cundinamarca,1.0,310000000.0,50.0,1.0,1,2021
280214,Apartamento,Venta,2021-01-22,4.705,-74.026,Cundinamarca,1.0,364708200.0,48.0,1.0,1,2021
280224,Apartamento,Venta,2021-01-22,4.654128,-74.122553,Cundinamarca,2.0,376474000.0,,1.0,1,2021
280225,Apartamento,Venta,2021-01-22,4.644,-74.058,Cundinamarca,2.0,410000000.0,62.0,1.0,1,2021
280227,Apartamento,Venta,2021-01-22,4.709,-74.032,Cundinamarca,2.0,480000000.0,73.0,1.0,1,2021
280230,Apartamento,Venta,2021-01-22,4.693,-74.041,Cundinamarca,2.0,465000000.0,65.0,1.0,1,2021
280233,Apartamento,Venta,2021-01-22,10.993,-74.815,Atlántico,2.0,158000000.0,39.0,1.0,1,2021
280292,Apartamento,Venta,2021-01-22,6.346,-75.508,Antioquia,1.0,128000000.0,46.0,2.0,1,2021
280297,Apartamento,Venta,2021-01-22,4.753874,-74.089305,Cundinamarca,1.0,165000000.0,,2.0,1,2021
280302,Apartamento,Venta,2021-01-22,4.644703,-74.083306,Cundinamarca,1.0,490000000.0,,2.0,1,2021
280303,Apartamento,Venta,2021-01-22,4.642,-74.07,Cundinamarca,1.0,250000000.0,48.0,2.0,1,2021
280304,Casa,Venta,2021-01-22,4.634,-74.184,Cundinamarca,1.0,116000000.0,64.0,2.0,1,2021
280305,Apartamento,Venta,2021-01-22,4.732,-74.054,Cundinamarca,1.0,179000000.0,45.0,2.0,1,2021
280306,Apartamento,Venta,2021-01-22,4.74,-74.115,Cundinamarca,1.0,129500000.0,40.0,2.0,1,2021
280307,Apartamento,Venta,2021-01-22,4.596,-74.172,Cundinamarca,1.0,145000000.0,47.0,2.0,1,2021
280313,Apartamento,Venta,2021-01-22,3.467,-76.531,Valle del Cauca,2.0,280000000.0,150.0,2.0,1,2021
280314,Apartamento,Venta,2021-01-22,6.339,-75.541,Antioquia,2.0,260000000.0,56.0,2.0,1,2021
280315,Apartamento,Venta,2021-01-22,4.811,-75.799,Risaralda,2.0,240000000.0,61.0,2.0,1,2021
280316,Apartamento,Venta,2021-01-22,4.811,-75.799,Risaralda,2.0,240000000.0,61.0,2.0,1,2021
280324,Apartamento,Venta,2021-01-22,10.435,-75.536,Bolívar,2.0,430000000.0,90.0,2.0,1,2021
280332,Apartamento,Venta,2021-01-22,10.459,-73.261,Cesar,2.0,350000000.0,181.0,2.0,1,2021
280336,Apartamento,Venta,2021-01-22,4.669735,-74.143357,Cundinamarca,2.0,291480000.0,,2.0,1,2021
280337,Apartamento,Venta,2021-01-22,4.7192,-74.0391,Cundinamarca,2.0,330000000.0,,2.0,1,2021
280338,Apartamento,Venta,2021-01-22,4.724894,-74.132818,Cundinamarca,2.0,280664000.0,,2.0,1,2021
280339,Apartamento,Venta,2021-01-22,4.654128,-74.122553,Cundinamarca,2.0,361900000.0,,2.0,1,2021
280341,Apartamento,Venta,2021-01-22,4.753528,-74.107956,Cundinamarca,2.0,160000000.0,,2.0,1,2021
280342,Apartamento,Venta,2021-01-22,4.654128,-74.122553,Cundinamarca,2.0,504248000.0,,2.0,1,2021
280343,Apartamento,Venta,2021-01-22,4.685,-74.055,Cundinamarca,2.0,580000000.0,85.0,2.0,1,2021
280344,Apartamento,Venta,2021-01-22,4.654128,-74.122553,Cundinamarca,2.0,482709000.0,,2.0,1,2021
280345,Apartamento,Venta,2021-01-22,4.654128,-74.122553,Cundinamarca,2.0,509229000.0,,2.0,1,2021
280346,Apartamento,Venta,2021-01-22,4.646,-74.055,Cundinamarca,2.0,530000000.0,72.0,2.0,1,2021
280347,Apartamento,Venta,2021-01-22,4.65,-74.167,Cundinamarca,2.0,121500000.0,47.0,2.0,1,2021
280349,Apartamento,Venta,2021-01-22,4.712,-74.047,Cundinamarca,2.0,390000000.0,70.0,2.0,1,2021
280350,Apartamento,Venta,2021-01-22,4.709,-74.049,Cundinamarca,2.0,450000000.0,85.0,2.0,1,2021
280351,Apartamento,Venta,2021-01-22,4.705,-74.026,Cundinamarca,2.0,398963400.0,59.0,2.0,1,2021
280353,Apartamento,Venta,2021-01-22,4.689,-74.042,Cundinamarca,2.0,410000000.0,65.0,2.0,1,2021
280354,Apartamento,Venta,2021-01-22,4.586,-74.155,Cundinamarca,2.0,142000000.0,48.0,2.0,1,2021
280356,Apartamento,Venta,2021-01-22,11.008,-74.797,Atlántico,2.0,210000000.0,65.0,2.0,1,2021
280358,Apartamento,Venta,2021-01-22,4.672265,-74.058387,Cundinamarca,3.0,540000000.0,,2.0,1,2021
280359,Apartamento,Venta,2021-01-22,4.713032,-74.048497,Cundinamarca,3.0,875182000.0,,2.0,1,2021
280362,Apartamento,Venta,2021-01-22,11.008,-74.826,Atlántico,3.0,315000000.0,90.0,2.0,1,2021
280552,Casa,Venta,2021-01-22,7.931,-72.497,Norte de Santander,1.0,125000000.0,84.0,3.0,1,2021
280556,Apartamento,Venta,2021-01-22,4.627,-74.17,Cundinamarca,1.0,161000000.0,57.0,3.0,1,2021
280557,Casa,Venta,2021-01-22,4.611,-74.187,Cundinamarca,1.0,126500000.0,55.0,3.0,1,2021
280558,Apartamento,Venta,2021-01-22,4.755,-74.091,Cundinamarca,1.0,150000000.0,45.0,3.0,1,2021
280559,Apartamento,Venta,2021-01-22,4.666,-74.154,Cundinamarca,1.0,134000000.0,47.0,3.0,1,2021
280560,Casa,Venta,2021-01-22,10.334,-73.179,Cesar,2.0,1600000000.0,6742.0,3.0,1,2021
280561,Casa,Venta,2021-01-22,7.89,-72.471,Norte de Santander,2.0,150000000.0,98.0,3.0,1,2021
280568,Casa,Venta,2021-01-22,9.836,-73.557,Cesar,2.0,130000000.0,90.0,3.0,1,2021
280569,Apartamento,Venta,2021-01-22,3.49,-76.522,Valle del Cauca,2.0,500000000.0,91.0,3.0,1,2021
